Processo|NumeroInscricao|DtInicio|DtFim
1711140024176011|52548435012002|01012018|
1711140024177011|52548435012266|01012018|
1711140024178011|52548435014129|01012018|
1711140024179011|52548435014200|01012018|
1711140024180011|52548435015524|01012018|
1711140024182011|52548435016849|01012018|
1711140024183011|52548435016920|01012018|
1711140024184011|52548435017063|01012018|
1711140024185011|52548435019783|01012018|
1711140024186011|52548435019945|01012018|
1711140024187011|52548435021095|01012018|
1711140024188011|52548435022229|01012018|
1711070024189011|33009911001704|01012018|
1711070024190011|33009911001887|01012018|
1711070024191011|33009911002000|01012018|
1711070024192011|33009911002697|01012018|
1711070024193011|33009911004126|01012018|
1711070024194011|33009911004711|01012018|
1711070024195011|33009911005440|01012018|
1711070024196011|33009911005874|01012018|
1711070024197011|33009911006412|01012018|
1711080024198011|33009911006501|01012018|
1711080024199011|33009911006684|01012018|
1711080024200011|33009911007818|01012018|
1711080024201011|33009911010363|01012018|
1711080024202011|33009911025395|01012018|
1711080024203011|33009911030631|01012018|
1711080024204011|33009911033819|01012018|
1711080024205011|33009911035277|01012018|
1711080024206011|33009911045663|01012018|
1711210024207011|30074561000104|01012018|
1711080024208011|03017677000120|01012018|
1711220024209011|71774004000175|01012018|
1711080024210011|58160789000128|01012018|
1711080024211011|58160789000470|01012018|
1711080024212011|58160789000551|01012018|
1711080024213011|58160789000632|01012018|
1711080024214011|58160789000713|01012018|
1711080024215011|58160789001361|01012018|
1711080024216011|58160789001442|01012018|
1711080024217011|58160789001523|01012018|
1711080024218011|58160789001795|01012018|
1711080024219011|58160789002333|01012018|
1711080024220011|58160789002929|01012018|
1711080024221011|58160789004034|01012018|
1711080024222011|58160789005197|01012018|
1711080024223011|58160789005278|01012018|
1711080024224011|58160789005510|01012018|
1711080024225011|58160789006088|01012018|
1711080024226011|58160789006169|01012018|
1711080024227011|58160789006592|01012018|
1711080024228011|58160789007564|01012018|
1711080024229011|58160789008706|01012018|
1711080024230011|58160789009699|01012018|
1711080024231011|58160789010000|01012018|
1711080024232011|58160789010514|01012018|
1711080024233011|58160789013025|01012018|
1711080024234011|58160789013610|01012018|
1711080024235011|58160789014340|01012018|
1711080024236011|58160789014420|01012018|
1711080024237011|58160789015907|01012018|
1711090024238011|83646984003710|01012018|
1711210024239011|47874037000102|01012018|
1711080024240011|58160789017101|01012018|
1711090024241011|83646984004954|01012018|
1711090024242011|83646984006736|01012018|
1711090024243011|83646984006906|01012018|
1711130024244011|83646984007201|01012018|
1711210024245011|03802018001762|01012018|
1711210024246011|02812468000106|01012018|
1711080024248011|03783850000100|01012018|
1711010024249011|83646984000290|01012018|
1711150024250011|03786187000199|01012018|
1711220024251011|02812468000378|01012018|
1711080024252011|03776284001172|01012018|
1711080024253011|78391612000140|01012018|
1711080024254011|78391612004218|01012018|
1711080024255011|10319900000150|01012018|
1711210024139021|00666210000113|01012018|
1711110024256011|01844555000506|01012018|
1711040024257011|02879250000330|01012018|
1711040024258011|02879250000500|01012018|
1711210024259011|03776284004350|01012018|
1711040024260011|02879250000683|01012018|
1711040024261011|02879250000845|01012018|
1711220024262011|28067056000182|01012018|
1711040024263011|02879250001060|01012018|
1711040024264011|02879250001302|01012018|
1711040024265011|02879250001574|01012018|
1711220024266011|60394723000659|01012018|
1711040024267011|02879250001655|01012018|
1711040024268011|02879250001906|01012018|
1711040024269011|02879250002899|01012018|
1711040024270011|02879250002970|01012018|
1711220024271011|16614075000100|01012018|
1711220024272011|16614075000526|01012018|
1711040024273011|02879250003275|01012018|
1711220024274011|16614075000607|01012018|
1711040024276011|02879250003607|01012018|
1711040024277011|02879250003780|01012018|
1711040024278011|02879250003860|01012018|
1711040024279011|02879250004085|01012018|
1711220024280011|10343537000108|01012018|
1711040024281011|02879250004166|01012018|
1711040024282011|02879250004409|01012018|
1711220024283011|03872978000131|01012018|
1711040024284011|02879250004590|01012018|
1711220024285011|13457942000145|01012018|
1711040024286011|02879250004670|01012018|
1711040024288011|02879250004832|01012018|
1711220024289011|09117125000170|01012018|
1711040024290011|02879250004913|01012018|
1711220024291011|07752928000171|01012018|
1711040024292011|02879250005057|01012018|
1711040024293011|02879250005308|01012018|
1711040024294011|02879250005480|01012018|
1711040024295011|02879250005642|01012018|
1711040024296011|02879250005723|01012018|
1711040024297011|02879250005804|01012018|
1711040024298011|02879250006029|01012018|
1711040024300011|02879250006290|01012018|
1711210024299011|29913399000183|01012018|
1711040024301011|02879250006452|01012018|
1711220024303011|43244631002102|01012018|
1711210024302011|25634569000130|01012018|
1711200024304011|00974731000642|01012018|
1711210024305011|25634569002183|01012018|
1711220024247021|05117323000183|01012018|
1711220024307011|05567711000166|01012018|
1711070024308011|67710244000139|01012018|
1711210024306021|43244631002455|01012018|
1711220024309011|43244631003001|01012018|
1711220024310011|59588111000375|01012018|
1711220024311011|59588111000103|01012018|
1711220024312011|01149953011547|01012018|
1711220024313011|01149953000340|01012018|
1711220024314011|01149953002807|01012018|
1711220024315011|01149953002637|01012018|
1711220024316011|01149953010656|01012018|
1711220024317011|60394723002279|01012018|
1711220024318011|01149953002980|01012018|
1711220024319011|60394723002350|01012018|
1711220024320011|60394723002511|01012018|
1711220024321011|15315004000136|01012018|
1711220024322011|10221375000135|01012018|
1711220024323011|10352174000177|01012018|
1711050024324011|01896779000138|01012018|
1711050024325011|01896779000308|01012018|
1711050024326011|01896779000642|01012018|
1711050024327011|01896779001290|01012018|
1711050024328011|01896779001886|01012018|
1711150024329011|81071623000238|01012018|
1711150024330011|81071623000408|01012018|
1711150024331011|81071623000823|01012018|
1711150024332011|81071623001200|01012018|
1711060024335011|00604905000170|01012018|
1711150024336011|02949528000218|01012018|
1711170024337011|18725804000113|01012018|
1711170024338011|18725804000970|01012018|
1711170024339011|18725804001357|01012018|
1711220024340011|77058006000144|01012018|
1711170024341011|18725804002086|01012018|
1711180024342011|18725804002329|01012018|
1711180024343011|18725804002400|01012018|
1711180024344011|18725804002590|01012018|
1711180024345011|18725804002671|01012018|
1711180024346011|18725804002752|01012018|
1711180024347011|18725804002833|01012018|
1711180024348011|18725804002914|01012018|
1711180024349011|18725804003139|01012018|
1711220024350011|47497367000398|01012018|
1711220024351011|88258884001100|01012018|
1711010024352011|07522191000281|01012018|
1711010024353011|07522191000443|01012018|
1711010024354011|07522191000796|01012018|
1711150024355011|03176032000726|01012018|
1711010024356011|07522191000877|01012018|
1711150024357011|03176032001374|01012018|
1711010024358011|07522191000958|01012018|
1711010024359011|07522191001091|01012018|
1711010024360011|07522191001172|01012018|
1711010024361011|07522191001415|01012018|
1711150024362011|11726521000147|01012018|
1711030024364011|05343207000182|01012018|
1711220024365011|47497367000126|01012018|
1711060024366011|05343207000263|01012018|
1711220024367011|03941052000150|01012018|
1711150024368011|03347828000109|01012018|
1711210024369011|83164806000142|01012018|
1711220024370011|88258884001282|01012018|
1711090024371011|00993264000355|01012018|
1711150024372011|08282941000177|01012018|
1711220024373011|88258884001363|01012018|
1711100024374011|00993264000789|01012018|
1711220024375011|00973749001600|01012018|
1711220024376011|77955532000107|01012018|
1711150024377011|61586160000159|01012018|
1711220024378011|16328205000130|01012018|
1711150024379011|61563557000125|01012018|
1711150024380011|61563557000982|01012018|
1711150024381011|61563557001369|01012018|
1711220024382011|57507378000101|01012018|
1711150024383011|61563557001520|01012018|
1711220024384011|94705936000161|01012018|
1711220024385011|52577707000240|01012018|
1711150024386011|61563557001873|01012018|
1711220024387011|57507378000365|01012018|
1711150024388011|61563557002098|01012018|
1711150024389011|61563557004465|01012018|
1711100024390011|00993264001670|01012018|
1711150024391011|61563557005275|01012018|
1711150024392011|61563557005518|01012018|
1711220024393011|12424020000179|01012018|
1711150024394011|61563557006166|01012018|
1711100024395011|00993264001912|01012018|
1711220024397011|25634551000138|01012018|
1711100024398011|00993264003028|01012018|
1711100024399011|00993264002994|01012018|
1711150024400011|67292037000292|01012018|
1711100024401011|00993264004180|01012018|
1711150024402011|67292037001264|01012018|
1711100024403011|00993264005667|01012018|
1711150024404011|67292037001426|01012018|
1711200024405011|21341540000451|01012018|
1711220024406011|62368303000119|01012018|
1711220024407011|09092389000117|01012018|
1711210024408011|08832667000162|01012018|
1711010024409011|87504346000105|01012018|
1711220024410011|45992062000912|01012018|
1711220024411011|45365541000151|01012018|
1711100024412011|00993264006477|01012018|
1711100024413011|00993264006710|01012018|
1711200024414011|88258884000120|01012018|
1711100024415011|00993264006809|01012018|
1711100024416011|00993264008097|01012018|
1711220024417011|80708084000151|01012018|
1711160024396021|54056189000163|01012018|
1711130024418011|04747226000101|01012018|
1711170024420011|88258884000200|01012018|
1711220024421011|82533076000147|01012018|
1711220024422011|82533076000228|01012018|
1711220024423011|17221771003470|01012018|
1711200024424011|88258884000391|01012018|
1711210024070021|88258884000634|01012018|
1711220024425011|82873068000220|01012018|
1711210024426011|88258884000715|01012018|
1711160024427011|60618436000170|01012018|
1711220024428011|88258884000987|01012018|
1711220024429011|78697356000113|01012018|
1711030024430021|12243301000125|01012018|
1711220024432011|25634551000480|01012018|
1711220024433011|25634551001100|01012018|
1711010024434011|03779133001763|01012018|
1711130024435011|07603999000293|01012018|
1711230024436011|77593556000163|01012018|
1711080024437011|81117368000136|01012018|
1711230024438011|02417464000123|01012018|
1711230024439011|96163993000191|01012018|
1711100024419021|00993264005829|01012018|
1711230024440011|75815456000109|01012018|
1711070024441011|82645862000136|01012018|
1711230024442011|89086144000116|01012018|
1711150024443011|45184066000621|01012018|
1711230024444011|09538989000166|01012018|
1711130024445011|21568175000170|01012018|
1711220024446021|08467115000100|01012018|
1711220024447011|08467115000607|01012018|
1711220024448011|08467115000798|01012018|
1711230024449011|08467115000879|01012018|
1711170024450011|86046562000191|01012018|
1711230024452011|08467115001174|01012018|
1711220024453011|08467115001255|01012018|
1711230024454011|43363381000771|01012018|
1711230024455011|08467115002227|01012018|
1711230024456011|08467115002570|01012018|
